PID,Data0,Data1,Seq
0x0C,0D,8F,247
0x0D,18,00,247
0x11,36,00,165
0x0F,42,00,165
0x04,2A,00,165
0x0C,0D,B5,248
0x0D,18,00,248
0x0C,0D,9F,249
0x0D,16,00,249
0x11,36,00,166
0x0F,42,00,166
0x04,2E,00,166
0x10,05,58,83
0x42,36,17,83
0x0C,0D,A5,250
0x0D,13,00,250
0x11,36,00,167
0x0F,42,00,167
0x04,2A,00,167
0x0C,0D,C8,251
0x0D,13,00,251
0x0C,0D,9F,252
0x0D,10,00,252
0x11,36,00,168
0x0F,42,00,168
0x04,2E,00,168
0x10,05,30,84
0x42,36,EE,84
0x05,73,00,42
0x23,12,43,42
0x1F,00,7E,21
0x0C,0D,BB,253
0x0D,0D,00,253
0x11,36,00,169
0x0F,42,00,169
0x04,31,00,169
0x0C,0D,96,254
0x0D,0E,00,254
0x0C,0F,8D,255
0x0D,0E,00,255
0x11,B2,00,170
0x0F,42,00,170
0x04,96,00,170
0x10,07,70,85
0x42,37,15,85
0x0C,0E,83,256
0x0D,0F,00,256
0x11,85,00,171
0x0F,42,00,171
0x04,1A,00,171
0x0C,0D,FA,257
0x0D,0F,00,257
0x0C,0D,9F,258
0x0D,0F,00,258
0x11,49,00,172
0x0F,42,00,172
0x04,21,00,172
0x10,06,62,86
0x42,36,2B,86
0x05,73,00,43
0x23,11,AA,43
0x0C,0D,F0,259
0x0D,0F,00,259
0x11,3D,00,173
0x0F,42,00,173
0x04,22,00,173
0x0C,0D,ED,260
0x0D,11,00,260
0x0C,0F,99,261
0x0D,10,00,261
0x11,3B,00,174
0x0F,42,00,174
0x04,00,00,174
0x10,06,A2,87
0x42,36,79,87
0x0C,0F,5E,262
0x0D,10,00,262
0x11,39,00,175
0x0F,42,00,175
0x04,00,00,175
0x0C,0E,F1,263
0x0D,0F,00,263
0x0C,0E,A2,264
0x0D,0F,00,264
0x11,38,00,176
0x0F,42,00,176
0x04,28,00,176
0x10,05,B8,88
0x42,36,52,88
0x05,73,00,44
0x23,0F,85,44
0x1F,00,82,22
0x0C,0F,71,265
0x0D,0F,00,265
0x11,8A,00,177
0x0F,42,00,177
0x04,6E,00,177
0x0C,0F,10,266
0x0D,0F,00,266
0x0C,0F,8A,267
0x0D,0F,00,267
0x11,73,00,178
0x0F,42,00,178
0x04,40,00,178
0x10,07,53,89
0x42,36,C7,89
0x0C,0F,A9,268
0x0D,0F,00,268
0x11,52,00,179
0x0F,42,00,179
0x04,34,00,179
0x0C,0F,C8,269
0x0D,0F,00,269
0x0C,0F,A0,270
0x0D,11,00,270
0x11,44,00,180
0x0F,42,00,180
0x04,3E,00,180
0x10,07,40,90
0x42,37,15,90
0x05,73,00,45
0x23,15,B8,45
0x0C,0F,7D,271
0x0D,10,00,271
0x11,6A,00,181
0x0F,42,00,181
0x04,51,00,181
0x0C,0F,AC,272
0x0D,10,00,272
0x0C,0F,BC,273
0x0D,0F,00,273
0x11,B1,00,182
0x0F,42,00,182
0x04,75,00,182
0x10,08,1C,91
0x42,36,EE,91
0x0C,10,9A,274
0x0D,0F,00,274
0x11,A7,00,183
0x0F,42,00,183
0x04,70,00,183
0x0C,10,CF,275
0x0D,0F,00,275
0x0C,11,2C,276
0x0D,11,00,276
0x11,A5,00,184
0x0F,42,00,184
0x04,74,00,184
0x10,08,F4,92
0x42,36,DA,92
0x05,73,00,46
0x23,19,6A,46
0x1F,00,86,23
0x0C,11,F8,277
0x0D,10,00,277
0x11,A0,00,185
0x0F,42,00,185
0x04,6D,00,185
0x0C,12,94,278
0x0D,11,00,278
0x0C,13,59,279
0x0D,11,00,279
0x11,A2,00,186
0x0F,42,00,186
0x04,6D,00,186
0x10,0A,92,93
0x42,36,DA,93
0x0C,13,F2,280
0x0D,14,00,280
0x11,9F,00,187
0x0F,42,00,187
0x04,69,00,187
0x0C,14,AA,281
0x0D,13,00,281
0x0C,15,43,282
0x0D,13,00,282
0x11,98,00,188
0x0F,42,00,188
0x04,63,00,188
0x10,0C,51,94
0x42,36,79,94
0x05,73,00,47
0x23,20,72,47
0x0C,15,DC,283
0x0D,14,00,283
0x11,92,00,189
0x0F,42,00,189
0x04,5D,00,189
0x0C,16,A4,284
0x0D,17,00,284
0x0C,17,92,285
0x0D,16,00,285
0x11,8B,00,190
0x0F,42,00,190
0x04,55,00,190
0x10,0E,B5,95
0x42,36,DA,95
0x0C,18,25,286
0x0D,16,00,286
0x11,7B,00,191
0x0F,42,00,191
0x04,42,00,191
0x0C,18,F9,287
0x0D,17,00,287
0x0C,19,4E,288
0x0D,1A,00,288
0x11,6E,00,192
0x0F,42,00,192
0x04,39,00,192
0x10,10,55,96
0x42,37,15,96
0x05,73,00,48
0x23,20,CE,48
0x1F,00,8A,24
0x0C,19,D4,289
0x0D,1A,00,289
0x11,55,00,193
0x0F,42,00,193
0x04,32,00,193
0x0C,1A,1F,290
0x0D,19,00,290
0x0C,1A,70,291
0x0D,1A,00,291
0x11,48,00,194
0x0F,42,00,194
0x04,35,00,194
0x10,0F,5B,97
0x42,37,29,97
0x0C,1B,1C,292
0x0D,1A,00,292
0x11,49,00,195
0x0F,42,00,195
0x04,38,00,195
0x0C,1B,8D,293
0x0D,1B,00,293
0x0C,1B,16,294
0x0D,1B,00,294
0x11,41,00,196
0x0F,41,00,196
0x04,0D,00,196
0x10,0C,FB,98
0x42,36,DA,98
0x05,73,00,49
0x23,17,DD,49
0x0C,18,BE,295
0x0D,1B,00,295
0x11,3A,00,197
0x0F,41,00,197
0x04,00,00,197
0x0C,12,C0,296
0x0D,1B,00,296
0x0C,0E,06,297
0x0D,1B,00,297
0x11,38,00,198
0x0F,41,00,198
0x04,20,00,198
0x10,05,AD,99
0x42,36,B3,99
0x0C,0D,E7,298
0x0D,1B,00,298
0x11,38,00,199
0x0F,41,00,199
0x04,03,00,199
0x0C,0F,3C,299
0x0D,1B,00,299
0x0C,0F,F7,300
0x0D,1B,00,300
0x11,3B,00,200
0x0F,41,00,200
0x04,0D,00,200
0x10,06,9A,100
0x42,36,EE,100
0x05,74,00,50
0x23,0E,EC,50
0x1F,00,8E,25
0x0C,10,23,301
0x0D,19,00,301
0x11,49,00,201
0x0F,41,00,201
0x04,49,00,201
0x0C,0F,AC,302
0x0D,18,00,302
0x0C,0F,D5,303
0x0D,18,00,303
0x11,67,00,202
0x0F,41,00,202
0x04,52,00,202
0x10,07,BA,101
0x42,36,3E,101
0x0C,0F,DB,304
0x0D,1A,00,304
0x11,81,00,203
0x0F,41,00,203
0x04,62,00,203
0x0C,10,20,305
0x0D,19,00,305
0x0C,10,13,306
0x0D,19,00,306
0x11,62,00,204
0x0F,41,00,204
0x04,28,00,204
0x10,07,86,102
0x42,36,8C,102
0x05,74,00,51
0x23,17,07,51
0x0C,0F,E7,307
0x0D,18,00,307
0x11,45,00,205
0x0F,41,00,205
0x04,1E,00,205
0x0C,0F,74,308
0x0D,1A,00,308
0x0C,0F,48,309
0x0D,1A,00,309
0x11,3C,00,206
0x0F,41,00,206
0x04,41,00,206
0x10,06,6B,103
0x42,37,29,103
0x0C,0F,7D,310
0x0D,19,00,310
0x11,72,00,207
0x0F,41,00,207
0x04,5B,00,207
0x0C,0F,71,311
0x0D,18,00,311
0x0C,0F,71,312
0x0D,18,00,312
0x11,B2,00,208
0x0F,41,00,208
0x04,89,00,208
0x10,07,DA,104
0x42,37,02,104
0x05,74,00,52
0x23,19,88,52
0x1F,00,92,26
0x0C,0F,C5,313
0x0D,18,00,313
0x11,B2,00,209
0x0F,41,00,209
0x04,8D,00,209
0x0C,10,16,314
0x0D,18,00,314
0x0C,10,61,315
0x0D,18,00,315
0x11,A9,00,210
0x0F,41,00,210
0x04,74,00,210
0x10,08,4B,105
0x42,37,3C,105
0x0C,10,C2,316
0x0D,18,00,316
0x11,9A,00,211
0x0F,41,00,211
0x04,3B,00,211
0x0C,10,29,317
0x0D,1A,00,317
0x0C,10,8A,318
0x0D,1B,00,318
0x11,53,00,212
0x0F,41,00,212
0x04,07,00,212
0x10,07,99,106
0x42,36,79,106
0x05,74,00,53
0x23,12,F9,53
0x0C,10,2C,319
0x0D,19,00,319
0x11,45,00,213
0x0F,41,00,213
0x04,1A,00,213
0x0C,0D,9F,320
0x0D,19,00,320
0x0C,0D,BB,321
0x0D,1A,00,321
0x11,38,00,214
0x0F,41,00,214
0x04,2B,00,214
0x10,05,73,107
0x42,36,EE,107
0x0C,0E,03,322
0x0D,19,00,322
0x11,9B,00,215
0x0F,41,00,215
0x04,9B,00,215
0x0C,19,5D,323
0x0D,19,00,323
0x0C,1D,5E,324
0x0D,18,00,324
0x11,B2,00,216
0x0F,41,00,216
0x04,AA,00,216
0x10,12,CC,108
0x42,36,3E,108
0x05,74,00,54
0x23,25,74,54
0x1F,00,96,27
0x0C,1A,41,325
0x0D,18,00,325
0x11,B2,00,217
0x0F,41,00,217
0x04,92,00,217
0x0C,1C,1C,326
0x0D,18,00,326
0x0C,1D,4F,327
0x0D,1A,00,327
0x11,AA,00,218
0x0F,40,00,218
0x04,1B,00,218
0x10,11,29,109
0x42,36,C7,109
0x0C,1D,6B,328
0x0D,1D,00,328
0x11,64,00,219
0x0F,40,00,219
0x04,00,00,219
0x0C,19,5D,329
0x0D,1E,00,329
0x0C,14,01,330
0x0D,1E,00,330
0x11,4D,00,220
0x0F,40,00,220
0x04,00,00,220
0x10,08,E6,110
0x42,36,EE,110
0x05,74,00,55
0x23,10,5A,55
0x0C,0E,DB,331
0x0D,1E,00,331
0x11,3F,00,221
0x0F,40,00,221
0x04,1A,00,221
0x0C,0D,BB,332
0x0D,1E,00,332
0x0C,0D,A5,333
0x0D,1E,00,333
0x11,35,00,222
0x0F,3F,00,222
0x04,29,00,222
0x10,05,23,111
0x42,36,8C,111
0x0C,0D,CE,334
0x0D,1C,00,334
0x11,37,00,223
0x0F,3F,00,223
0x04,2C,00,223
0x0C,0D,A5,335
0x0D,1D,00,335
0x0C,0D,B5,336
0x0D,1A,00,336
0x11,36,00,224
0x0F,3F,00,224
0x04,33,00,224
0x10,05,54,112
0x42,36,65,112
0x05,74,00,56
0x23,11,8C,56
0x1F,00,9A,28
0x0C,0D,A8,337
0x0D,1A,00,337
0x11,36,00,225
0x0F,3F,00,225
0x04,2D,00,225
0x0C,0D,A2,338
0x0D,18,00,338
0x0C,0D,D7,339
0x0D,16,00,339
0x11,36,00,226
0x0F,3F,00,226
0x04,2D,00,226
0x10,05,46,113
0x42,37,02,113
0x0C,0D,AF,340
0x0D,16,00,340
0x11,36,00,227
0x0F,3F,00,227
0x04,31,00,227
0x0C,0D,D4,341
0x0D,13,00,341
0x0C,0D,BB,342
0x0D,12,00,342
0x11,36,00,228
0x0F,3F,00,228
0x04,2D,00,228
0x10,05,44,114
0x42,36,52,114
0x05,74,00,57
0x23,12,06,57
0x0C,0D,BE,343
0x0D,12,00,343
0x11,36,00,229
0x0F,3F,00,229
0x04,33,00,229
0x0C,0D,C5,344
0x0D,12,00,344
0x0C,0D,C8,345
0x0D,12,00,345
0x11,37,00,230
0x0F,3F,00,230
0x04,35,00,230
0x10,05,3E,115
0x42,36,3E,115
0x0C,0D,D4,346
0x0D,10,00,346
0x11,9B,00,231
0x0F,3F,00,231
0x04,7E,00,231
0x0C,10,E5,347
0x0D,10,00,347
0x0C,12,DF,348
0x0D,0F,00,348
0x11,B2,00,232
0x0F,3F,00,232
0x04,BA,00,232
0x10,09,40,116
0x42,36,8C,116
0x05,74,00,58
0x23,1A,D7,58
0x1F,00,9E,29
0x0C,13,8B,349
0x0D,11,00,349
0x11,B2,00,233
0x0F,3F,00,233
0x04,A9,00,233
0x0C,13,30,350
0x0D,11,00,350
0x0C,11,71,351
0x0D,10,00,351
0x11,B2,00,234
0x0F,3F,00,234
0x04,AA,00,234
0x10,08,D9,117
0x42,36,B3,117
0x0C,0F,48,352
0x0D,11,00,352
0x11,B2,00,235
0x0F,3F,00,235
0x04,B3,00,235
0x0C,0D,1F,353
0x0D,14,00,353
0x0C,0D,41,354
0x0D,14,00,354
0x11,B2,00,236
0x0F,3F,00,236
0x04,BB,00,236
0x10,06,78,118
0x42,36,C7,118
0x05,74,00,59
0x23,17,26,59
0x0C,0D,DA,355
0x0D,15,00,355
0x11,B2,00,237
0x0F,3F,00,237
0x04,C4,00,237
0x0C,0E,54,356
0x0D,15,00,356
0x0C,0E,D8,357
0x0D,15,00,357
0x11,B2,00,238
0x0F,3F,00,238
0x04,CC,00,238
0x10,07,9A,119
0x42,37,3C,119
0x0C,0F,5B,358
0x0D,15,00,358
0x11,B2,00,239
0x0F,3F,00,239
0x04,CA,00,239
0x0C,0F,D8,359
0x0D,17,00,359
0x0C,10,61,360
0x0D,1A,00,360
0x11,B2,00,240
0x0F,3F,00,240
0x04,C0,00,240
0x10,08,CD,120
0x42,37,15,120
0x05,74,00,60
0x23,19,88,60
0x1F,00,A2,30
0x0C,10,EB,361
0x0D,1A,00,361
0x11,B2,00,241
0x0F,3F,00,241
0x04,B6,00,241
0x0C,11,81,362
0x0D,1B,00,362
0x0C,11,F4,363
0x0D,1B,00,363
0x11,B2,00,242
0x0F,3F,00,242
0x04,A8,00,242
0x10,0A,4A,121
0x42,36,DA,121
0x0C,12,B6,364
0x0D,1B,00,364
0x11,B2,00,243
0x0F,3F,00,243
0x04,8F,00,243
0x0C,13,01,365
0x0D,1B,00,365
0x0C,13,CF,366
0x0D,1D,00,366
0x11,B2,00,244
0x0F,3F,00,244
0x04,86,00,244
0x10,0B,EB,122
0x42,36,79,122
0x05,75,00,61
0x23,1E,A8,61
0x0C,14,49,367
0x0D,1D,00,367
0x11,B2,00,245
0x0F,3F,00,245
0x04,83,00,245
0x0C,14,C0,368
0x0D,20,00,368
0x0C,14,85,369
0x0D,21,00,369
0x11,81,00,246
0x0F,3F,00,246
0x04,12,00,246
0x10,0B,34,123
0x42,36,8C,123
0x0C,13,DF,370
0x0D,1F,00,370
0x11,51,00,247
0x0F,3F,00,247
0x04,00,00,247
0x0C,12,DC,371
0x0D,1F,00,371
0x0C,11,36,372
0x0D,20,00,372
0x11,44,00,248
0x0F,3F,00,248
0x04,00,00,248
0x10,07,6C,124
0x42,36,B3,124
0x05,76,00,62
0x23,11,11,62
0x1F,00,A6,31
0x0C,0D,D4,373
0x0D,1D,00,373
0x11,36,00,249
0x0F,3F,00,249
0x04,20,00,249
0x0C,0D,BB,374
0x0D,1D,00,374
0x0C,0D,DA,375
0x0D,19,00,375
0x11,37,00,250
0x0F,3F,00,250
0x04,2A,00,250
0x10,05,57,125
0x42,37,3C,125
0x0C,0D,CB,376
0x0D,18,00,376
0x11,37,00,251
0x0F,3F,00,251
0x04,24,00,251
0x0C,0D,C1,377
0x0D,18,00,377
0x0C,0D,D7,378
0x0D,18,00,378
0x11,36,00,252
0x0F,3F,00,252
0x04,29,00,252
0x10,05,50,126
0x42,36,79,126
0x05,76,00,63
0x23,11,E7,63
0x0C,0D,AF,379
0x0D,18,00,379
0x11,36,00,253
0x0F,3F,00,253
0x04,2C,00,253
0x0C,0D,E4,380
0x0D,18,00,380
0x0C,0D,AC,381
0x0D,18,00,381
0x11,36,00,254
0x0F,3F,00,254
0x04,2A,00,254
0x10,05,3C,127
0x42,37,29,127
0x0C,0D,E4,382
0x0D,18,00,382
0x11,36,00,255
0x0F,3F,00,255
0x04,2A,00,255
0x0C,0D,BB,383
0x0D,16,00,383
0x0C,0D,DA,384
0x0D,17,00,384
0x11,36,00,256
0x0F,3F,00,256
0x04,31,00,256
0x10,05,4F,128
0x42,36,52,128
0x05,76,00,64
0x23,11,11,64
0x1F,00,AA,32
0x0C,0D,D1,385
0x0D,17,00,385
0x11,36,00,257
0x0F,3F,00,257
0x04,29,00,257
0x0C,0D,C8,386
0x0D,16,00,386
0x0C,0D,CB,387
0x0D,17,00,387
0x11,36,00,258
0x0F,3F,00,258
0x04,2B,00,258
0x10,05,36,129
0x42,36,8C,129
0x0C,0D,C1,388
0x0D,17,00,388
0x11,36,00,259
0x0F,3F,00,259
0x04,34,00,259
0x0C,0D,D7,389
0x0D,16,00,389
0x0C,0D,B5,390
0x0D,15,00,390
0x11,36,00,260
0x0F,3F,00,260
0x04,32,00,260
0x10,05,62,130
0x42,36,A0,130
0x05,76,00,65
0x23,11,11,65
0x0C,0D,D7,391
0x0D,15,00,391
0x11,36,00,261
0x0F,3F,00,261
0x04,2A,00,261
0x0C,0D,B2,392
0x0D,15,00,392
0x0C,0D,C8,393
0x0D,15,00,393
0x11,36,00,262
0x0F,3F,00,262
0x04,31,00,262
0x10,05,33,131
0x42,36,65,131
0x0C,0D,C8,394
0x0D,15,00,394
0x11,36,00,263
0x0F,3F,00,263
0x04,33,00,263
0x0C,0D,BE,395
0x0D,15,00,395
0x0C,0D,DA,396
0x0D,15,00,396
0x11,36,00,264
0x0F,3F,00,264
0x04,2E,00,264
0x10,05,36,132
0x42,37,3C,132
0x05,76,00,66
0x23,12,06,66
0x1F,00,AE,33
0x0C,0D,CB,397
0x0D,15,00,397
0x11,36,00,265
0x0F,3F,00,265
0x04,30,00,265
0x0C,0D,D4,398
0x0D,15,00,398
0x0C,0D,BB,399
0x0D,13,00,399
0x11,36,00,266
0x0F,3F,00,266
0x04,34,00,266
0x10,05,5A,133
0x42,36,2B,133
0x0C,0D,D4,400
0x0D,12,00,400
0x11,36,00,267
0x0F,3F,00,267
0x04,2D,00,267
0x0C,0D,B5,401
0x0D,12,00,401
0x0C,0D,DA,402
0x0D,12,00,402
0x11,36,00,268
0x0F,3F,00,268
0x04,31,00,268
0x10,05,50,134
0x42,36,EE,134
0x05,76,00,67
0x23,10,5A,67
0x0C,0D,BE,403
0x0D,10,00,403
0x11,36,00,269
0x0F,3F,00,269
0x04,30,00,269
0x0C,0D,D1,404
0x0D,0D,00,404
0x0C,0D,D1,405
0x0D,0D,00,405
0x11,36,00,270
0x0F,3F,00,270
0x04,2D,00,270
0x10,05,46,135
0x42,36,B3,135
0x0C,0D,BE,406
0x0D,0C,00,406
0x11,37,00,271
0x0F,3F,00,271
0x04,2E,00,271
0x0C,0D,E7,407
0x0D,08,00,407
0x0C,0D,C1,408
0x0D,08,00,408
0x11,37,00,272
0x0F,3F,00,272
0x04,31,00,272
0x10,05,41,136
0x42,36,65,136
0x05,76,00,68
0x23,10,3C,68
0x1F,00,B2,34
0x0C,0D,CE,409
0x0D,04,00,409
0x11,36,00,273
0x0F,3F,00,273
0x04,2D,00,273
0x0C,0D,B2,410
0x0D,03,00,410
0x0C,0D,D1,411
0x0D,03,00,411
0x11,36,00,274
0x0F,3F,00,274
0x04,2B,00,274
0x10,05,60,137
0x42,36,DA,137
0x0C,0D,9F,412
0x0D,03,00,412
0x11,36,00,275
0x0F,3F,00,275
0x04,1F,00,275
0x0C,0D,A8,413
0x0D,00,00,413
0x0C,0C,DD,414
0x0D,00,00,414
0x11,34,00,276
0x0F,3F,00,276
0x04,29,00,276
0x10,04,95,138
0x42,36,A0,138
0x05,76,00,69
0x23,0E,EC,69
0x0C,0C,6A,415
0x0D,00,00,415
0x11,34,00,277
0x0F,3F,00,277
0x04,33,00,277
0x0C,0C,57,416
0x0D,00,00,416
0x0C,0C,7C,417
0x0D,00,00,417
0x11,34,00,278
0x0F,3F,00,278
0x04,32,00,278
0x10,04,9A,139
0x42,37,15,139
0x0C,0C,83,418
0x0D,00,00,418
0x11,34,00,279
0x0F,3F,00,279
0x04,2D,00,279
0x0C,0C,7C,419
0x0D,00,00,419
0x0C,0C,73,420
0x0D,00,00,420
0x11,34,00,280
0x0F,3F,00,280
0x04,31,00,280
0x10,04,AB,140
0x42,37,3C,140
0x05,76,00,70
0x23,0F,85,70
0x1F,00,B6,35
0x0C,0C,80,421
0x0D,00,00,421
0x11,34,00,281
0x0F,3F,00,281
0x04,30,00,281
0x0C,0C,89,422
0x0D,00,00,422
0x0C,0C,8C,423
0x0D,00,00,423
0x11,34,00,282
0x0F,3F,00,282
0x04,2F,00,282
0x10,04,93,141
0x42,36,79,141
0x0C,0C,83,424
0x0D,00,00,424
0x11,34,00,283
0x0F,3F,00,283
0x04,2F,00,283
0x0C,0C,7C,425
0x0D,00,00,425
0x0C,0C,80,426
0x0D,00,00,426
0x11,34,00,284
0x0F,3F,00,284
0x04,30,00,284
0x10,04,9D,142
0x42,36,A0,142
0x05,76,00,71
0x23,0F,47,71
0x0C,0C,8C,427
0x0D,00,00,427
0x11,34,00,285
0x0F,3F,00,285
0x04,2C,00,285
0x0C,0C,83,428
0x0D,00,00,428
0x0C,0C,79,429
0x0D,00,00,429
0x11,34,00,286
0x0F,3F,00,286
0x04,2D,00,286
0x10,04,9E,143
0x42,37,15,143
0x0C,0C,73,430
0x0D,00,00,430
0x11,34,00,287
0x0F,3F,00,287
0x04,2F,00,287
0x0C,0C,89,431
0x0D,00,00,431
0x0C,0C,83,432
0x0D,00,00,432
0x11,34,00,288
0x0F,3F,00,288
0x04,2C,00,288
0x10,04,9D,144
0x42,36,2B,144
0x05,76,00,72
0x23,0F,85,72
0x1F,00,BA,36
0x0C,0C,80,433
0x0D,00,00,433
0x11,34,00,289
0x0F,3F,00,289
0x04,2C,00,289
0x0C,0C,79,434
0x0D,00,00,434
0x0C,0C,80,435
0x0D,00,00,435
0x11,34,00,290
0x0F,3F,00,290
0x04,30,00,290
0x10,04,85,145
0x42,36,A0,145
0x0C,0C,86,436
0x0D,00,00,436
0x11,34,00,291
0x0F,3F,00,291
0x04,31,00,291
0x0C,0C,83,437
0x0D,00,00,437
0x0C,0C,7C,438
0x0D,00,00,438
0x11,34,00,292
0x0F,40,00,292
0x04,2D,00,292
0x10,04,A8,146
0x42,37,29,146
0x05,76,00,73
0x23,0F,85,73
0x0C,0C,70,439
0x0D,00,00,439
0x11,34,00,293
0x0F,40,00,293
0x04,31,00,293
0x0C,0C,8F,440
0x0D,00,00,440
0x0C,0C,89,441
0x0D,00,00,441
0x11,34,00,294
0x0F,40,00,294
0x04,2D,00,294
0x10,04,9D,147
0x42,36,A0,147
0x0C,0C,80,442
0x0D,00,00,442
0x11,34,00,295
0x0F,40,00,295
0x04,2E,00,295
0x0C,0C,79,443
0x0D,00,00,443
0x0C,0C,79,444
0x0D,00,00,444
0x11,34,00,296
0x0F,40,00,296
0x04,2D,00,296
0x10,04,92,148
0x42,36,2B,148
0x05,76,00,74
0x23,0F,29,74
0x1F,00,BD,37
0x0C,0C,89,445
0x0D,00,00,445
0x11,34,00,297
0x0F,40,00,297
0x04,2F,00,297
0x0C,0C,86,446
0x0D,00,00,446
0x0C,0C,79,447
0x0D,00,00,447
0x11,34,00,298
0x0F,40,00,298
0x04,2E,00,298
0x10,04,A9,149
0x42,37,15,149
0x0C,0C,73,448
0x0D,00,00,448
0x11,34,00,299
0x0F,40,00,299
0x04,2E,00,299
0x0C,0C,89,449
0x0D,00,00,449
0x0C,0C,8C,450
0x0D,00,00,450
0x11,34,00,300
0x0F,40,00,300
0x04,2E,00,300
0x10,04,7E,150
0x42,36,8C,150
0x05,76,00,75
0x23,0F,29,75
0x0C,0C,80,451
0x0D,00,00,451
0x11,34,00,301
0x0F,41,00,301
0x04,2E,00,301
0x0C,0C,73,452
0x0D,00,00,452
0x0C,0C,79,453
0x0D,00,00,453
0x11,34,00,302
0x0F,41,00,302
0x04,30,00,302
0x10,04,8A,151
0x42,35,C9,151
0x0C,0C,80,454
0x0D,00,00,454
0x11,34,00,303
0x0F,41,00,303
0x04,2F,00,303
0x0C,0C,80,455
0x0D,00,00,455
0x0C,0C,83,456
0x0D,00,00,456
0x11,34,00,304
0x0F,41,00,304
0x04,2D,00,304
0x10,04,A8,152
0x42,37,15,152
0x05,76,00,76
0x23,0F,E0,76
0x1F,00,C1,38
0x0C,0C,79,457
0x0D,00,00,457
0x11,34,00,305
0x0F,41,00,305
0x04,2E,00,305
0x0C,0C,83,458
0x0D,00,00,458
0x0C,0C,86,459
0x0D,00,00,459
0x11,34,00,306
0x0F,41,00,306
0x04,2F,00,306
0x10,04,97,153
0x42,37,02,153
0x0C,0C,80,460
0x0D,00,00,460
0x11,34,00,307
0x0F,41,00,307
0x04,2F,00,307
0x0C,0C,7C,461
0x0D,00,00,461
0x0C,0C,80,462
0x0D,00,00,462
0x11,34,00,308
0x0F,41,00,308
0x04,2E,00,308
0x10,04,A6,154
0x42,36,52,154
0x05,76,00,77
0x23,0E,EC,77
0x0C,0C,80,463
0x0D,00,00,463
0x11,34,00,309
0x0F,41,00,309
0x04,2C,00,309
0x0C,0C,83,464
0x0D,00,00,464
0x0C,0C,80,465
0x0D,00,00,465
0x11,34,00,310
0x0F,41,00,310
0x04,2D,00,310
0x10,04,A1,155
0x42,36,EE,155
0x0C,0C,76,466
0x0D,00,00,466
0x11,34,00,311
0x0F,41,00,311
0x04,30,00,311
0x0C,0C,83,467
0x0D,00,00,467
0x0C,0C,89,468
0x0D,00,00,468
0x11,34,00,312
0x0F,41,00,312
0x04,2D,00,312
0x10,04,8A,156
0x42,36,DA,156
0x05,76,00,78
0x23,10,5A,78
0x1F,00,C5,39
0x0C,0C,83,469
0x0D,00,00,469
0x11,34,00,313
0x0F,41,00,313
0x04,2F,00,313
0x0C,0C,79,470
0x0D,00,00,470
0x0C,0C,7C,471
0x0D,00,00,471
0x11,34,00,314
0x0F,41,00,314
0x04,2F,00,314
0x10,04,9B,157
0x42,36,04,157
0x0C,0C,86,472
0x0D,00,00,472
0x11,34,00,315
0x0F,41,00,315
0x04,2C,00,315
0x0C,0C,83,473
0x0D,00,00,473
0x0C,0C,80,474
0x0D,00,00,474
0x11,34,00,316
0x0F,41,00,316
0x04,2E,00,316
0x10,04,A0,158
0x42,36,B3,158
0x05,76,00,79
0x23,0F,85,79
0x0C,0C,79,475
0x0D,00,00,475
0x11,34,00,317
0x0F,41,00,317
0x04,30,00,317
0x0C,0C,7C,476
0x0D,00,00,476
0x0C,0C,83,477
0x0D,00,00,477
0x11,34,00,318
0x0F,41,00,318
0x04,2E,00,318
0x10,04,7E,159
0x42,36,C7,159
0x0C,0C,83,478
0x0D,00,00,478
0x0C,0C,70,479
0x0D,00,00,479
0x11,34,00,319
0x0F,41,00,319
0x04,2F,00,319
0x0C,0B,D4,480
0x0D,00,00,480
0x11,43,00,320
0x0F,41,00,320
0x04,43,00,320
0x10,05,4D,160
0x42,37,63,160
0x05,76,00,80
0x23,12,7F,80
0x1F,00,C9,40
0x0C,0C,86,481
0x0D,00,00,481
0x0C,0B,FF,482
0x0D,00,00,482
0x11,5C,00,321
0x0F,42,00,321
0x04,5F,00,321
0x0C,0C,89,483
0x0D,00,00,483
0x11,52,00,322
0x0F,42,00,322
0x04,3D,00,322
0x10,05,A2,161
0x42,36,3E,161
0x0C,0C,3E,484
0x0D,00,00,484
0x0C,0C,6A,485
0x0D,00,00,485
0x11,72,00,323
0x0F,42,00,323
0x04,4D,00,323
0x0C,0D,48,486
0x0D,05,00,486
0x11,89,00,324
0x0F,42,00,324
0x04,61,00,324
0x10,06,F3,162
0x42,36,DA,162
0x05,76,00,81
0x23,16,32,81
0x0C,10,9A,487
0x0D,05,00,487
0x0C,13,14,488
0x0D,06,00,488
0x11,80,00,325
0x0F,42,00,325
0x04,59,00,325
0x0C,15,40,489
0x0D,08,00,489
0x11,81,00,326
0x0F,42,00,326
0x04,68,00,326
0x10,0B,E3,163
0x42,36,B3,163
0x0C,18,1F,490
0x0D,08,00,490
0x0C,1B,3B,491
0x0D,0B,00,491
0x11,8D,00,327
0x0F,42,00,327
0x04,5B,00,327
0x0C,1D,D2,492
0x0D,0C,00,492
0x11,81,00,328
0x0F,42,00,328
0x04,4F,00,328
0x10,15,4D,164
0x42,36,65,164
0x05,76,00,82
0x23,21,FF,82
0x1F,00,CD,41
0x0C,20,9E,493
0x0D,0E,00,493
