PID,Data0,Data1,Seq
0x04,26,00,163
0x0C,0E,6A,245
0x0D,0F,00,245
0x0C,0E,93,246
0x0D,0F,00,246
0x11,37,00,164
0x0F,3D,00,164
0x04,2E,00,164
0x10,05,8A,82
0x42,36,DA,82
0x05,59,00,41
0x23,0F,47,41
0x0C,0E,ED,247
0x0D,0D,00,247
0x11,39,00,165
0x0F,3D,00,165
0x04,31,00,165
0x0C,0F,45,248
0x0D,0E,00,248
0x0C,0F,48,249
0x0D,0F,00,249
0x11,3A,00,166
0x0F,3D,00,166
0x04,2F,00,166
0x10,06,18,83
0x42,37,29,83
0x0C,0F,83,250
0x0D,0F,00,250
0x11,3A,00,167
0x0F,3D,00,167
0x04,30,00,167
0x0C,0F,E7,251
0x0D,11,00,251
0x0C,0F,9C,252
0x0D,10,00,252
0x11,3C,00,168
0x0F,3D,00,168
0x04,34,00,168
0x10,06,A7,84
0x42,36,B3,84
0x05,59,00,42
0x23,13,36,42
0x1F,00,FE,21
0x0C,0F,B9,253
0x0D,10,00,253
0x11,3B,00,169
0x0F,3D,00,169
0x04,35,00,169
0x0C,10,61,254
0x0D,0F,00,254
0x0C,10,20,255
0x0D,0F,00,255
0x11,3C,00,170
0x0F,3D,00,170
0x04,33,00,170
0x10,06,CE,85
0x42,36,C7,85
0x0C,10,5E,256
0x0D,0F,00,256
0x11,3C,00,171
0x0F,3D,00,171
0x04,32,00,171
0x0C,10,87,257
0x0D,11,00,257
0x0C,11,0D,258
0x0D,10,00,258
0x11,3D,00,172
0x0F,3D,00,172
0x04,31,00,172
0x10,07,21,86
0x42,37,02,86
0x05,5A,00,43
0x23,13,CF,43
0x0C,11,45,259
0x0D,11,00,259
0x11,3D,00,173
0x0F,3D,00,173
0x04,2F,00,173
0x0C,11,4C,260
0x0D,11,00,260
0x0C,11,6E,261
0x0D,12,00,261
0x11,3E,00,174
0x0F,3D,00,174
0x04,2D,00,174
0x10,07,8E,87
0x42,36,C7,87
0x0C,11,D2,262
0x0D,12,00,262
0x11,3F,00,175
0x0F,3D,00,175
0x04,33,00,175
0x0C,12,78,263
0x0D,12,00,263
0x0C,12,7B,264
0x0D,12,00,264
0x11,40,00,176
0x0F,3D,00,176
0x04,32,00,176
0x10,08,03,88
0x42,36,C7,88
0x05,5A,00,44
0x23,16,AB,44
0x1F,01,02,22
0x0C,12,CF,265
0x0D,12,00,265
0x11,41,00,177
0x0F,3D,00,177
0x04,30,00,177
0x0C,13,65,266
0x0D,12,00,266
0x0C,13,65,267
0x0D,12,00,267
0x11,40,00,178
0x0F,3D,00,178
0x04,2B,00,178
0x10,08,B2,89
0x42,37,15,89
0x0C,13,F8,268
0x0D,14,00,268
0x11,41,00,179
0x0F,3D,00,179
0x04,29,00,179
0x0C,14,24,269
0x0D,13,00,269
0x0C,13,C3,270
0x0D,13,00,270
0x11,40,00,180
0x0F,3D,00,180
0x04,25,00,180
0x10,08,A9,90
0x42,37,3C,90
0x05,5A,00,45
0x23,17,45,45
0x0C,14,46,271
0x0D,14,00,271
0x11,40,00,181
0x0F,3D,00,181
0x04,0B,00,181
0x0C,14,01,272
0x0D,15,00,272
0x0C,13,7B,273
0x0D,15,00,273
0x11,40,00,182
0x0F,3D,00,182
0x04,00,00,182
0x10,08,6F,91
0x42,37,15,91
0x0C,13,33,274
0x0D,13,00,274
0x11,40,00,183
0x0F,3D,00,183
0x04,00,00,183
0x0C,12,94,275
0x0D,14,00,275
0x0C,12,A3,276
0x0D,13,00,276
0x11,3F,00,184
0x0F,3D,00,184
0x04,1D,00,184
0x10,07,E1,92
0x42,37,15,92
0x05,5A,00,46
0x23,11,8C,46
0x1F,01,06,23
0x0C,12,55,277
0x0D,13,00,277
0x11,3E,00,185
0x0F,3D,00,185
0x04,14,00,185
0x0C,12,F2,278
0x0D,12,00,278
0x0C,11,F4,279
0x0D,12,00,279
0x11,3E,00,186
0x0F,3D,00,186
0x04,00,00,186
0x10,07,B0,93
0x42,36,DA,93
0x0C,11,B0,280
0x0D,12,00,280
0x11,3D,00,187
0x0F,3D,00,187
0x04,00,00,187
0x0C,11,20,281
0x0D,12,00,281
0x0C,10,B6,282
0x0D,12,00,282
0x11,3C,00,188
0x0F,3D,00,188
0x04,00,00,188
0x10,06,D9,94
0x42,36,B3,94
0x05,5A,00,47
0x23,0E,17,47
0x0C,10,45,283
0x0D,10,00,283
0x11,3A,00,189
0x0F,3D,00,189
0x04,00,00,189
0x0C,0F,C8,284
0x0D,10,00,284
0x0C,0F,35,285
0x0D,11,00,285
0x11,39,00,190
0x0F,3D,00,190
0x04,0A,00,190
0x10,05,F0,95
0x42,37,02,95
0x0C,0F,19,286
0x0D,10,00,286
0x11,39,00,191
0x0F,3D,00,191
0x04,15,00,191
0x0C,0E,E1,287
0x0D,10,00,287
0x0C,0E,B8,288
0x0D,0F,00,288
0x11,38,00,192
0x0F,3D,00,192
0x04,1A,00,192
0x10,05,E0,96
0x42,37,02,96
0x05,5A,00,48
0x23,10,79,48
0x1F,01,0A,24
0x0C,0E,9F,289
0x0D,0F,00,289
0x11,38,00,193
0x0F,3D,00,193
0x04,30,00,193
0x0C,0E,AC,290
0x0D,0F,00,290
0x0C,0F,A0,291
0x0D,0F,00,291
0x11,48,00,194
0x0F,3D,00,194
0x04,2F,00,194
0x10,07,21,97
0x42,36,EE,97
0x0C,0F,96,292
0x0D,0F,00,292
0x11,3B,00,195
0x0F,3D,00,195
0x04,30,00,195
0x0C,0F,D5,293
0x0D,0F,00,293
0x0C,10,0D,294
0x0D,0F,00,294
0x11,3C,00,196
0x0F,3D,00,196
0x04,28,00,196
0x10,06,D1,98
0x42,37,15,98
0x05,5A,00,49
0x23,13,56,49
0x0C,10,0D,295
0x0D,0F,00,295
0x11,3B,00,197
0x0F,3D,00,197
0x04,1D,00,197
0x0C,10,5B,296
0x0D,11,00,296
0x0C,10,A6,297
0x0D,11,00,297
0x11,3B,00,198
0x0F,3D,00,198
0x04,21,00,198
0x10,06,C7,99
0x42,37,02,99
0x0C,10,B6,298
0x0D,10,00,298
0x11,3C,00,199
0x0F,3D,00,199
0x04,1E,00,199
0x0C,10,87,299
0x0D,11,00,299
0x0C,10,64,300
0x0D,10,00,300
0x11,3B,00,200
0x0F,3D,00,200
0x04,1A,00,200
0x10,06,CF,100
0x42,36,8C,100
0x05,5A,00,50
0x23,0F,47,50
0x1F,01,0E,25
0x0C,10,81,301
0x0D,10,00,301
0x11,3B,00,201
0x0F,3D,00,201
0x04,0F,00,201
0x0C,10,20,302
0x0D,11,00,302
0x0C,0F,F1,303
0x0D,10,00,303
0x11,3B,00,202
0x0F,3D,00,202
0x04,07,00,202
0x10,06,83,101
0x42,36,DA,101
0x0C,0F,AF,304
0x0D,10,00,304
0x11,3A,00,203
0x0F,3D,00,203
0x04,00,00,203
0x0C,0F,42,305
0x0D,0F,00,305
0x0C,0E,F7,306
0x0D,0F,00,306
0x11,38,00,204
0x0F,3D,00,204
0x04,00,00,204
0x10,05,F8,102
0x42,37,15,102
0x05,5A,00,51
0x23,0D,9D,51
0x0C,0E,6A,307
0x0D,0F,00,307
0x11,37,00,205
0x0F,3D,00,205
0x04,00,00,205
0x0C,0E,42,308
0x0D,0F,00,308
0x0C,0E,42,309
0x0D,0F,00,309
0x11,37,00,206
0x0F,3D,00,206
0x04,16,00,206
0x10,05,7B,103
0x42,36,C7,103
0x0C,0E,06,310
0x0D,0F,00,310
0x11,37,00,207
0x0F,3D,00,207
0x04,23,00,207
0x0C,0D,EA,311
0x0D,0F,00,311
0x0C,0D,DE,312
0x0D,0F,00,312
0x11,37,00,208
0x0F,3D,00,208
0x04,1E,00,208
0x10,05,73,104
0x42,36,B3,104
0x05,5A,00,52
0x23,11,30,52
0x1F,01,12,26
0x0C,0D,E1,313
0x0D,0D,00,313
0x11,36,00,209
0x0F,3D,00,209
0x04,20,00,209
0x0C,0E,29,314
0x0D,0D,00,314
0x0C,0D,ED,315
0x0D,0E,00,315
0x11,36,00,210
0x0F,3D,00,210
0x04,24,00,210
0x10,05,68,105
0x42,37,63,105
0x0C,0D,86,316
0x0D,0D,00,316
0x11,36,00,211
0x0F,3D,00,211
0x04,2F,00,211
0x0C,0D,EA,317
0x0D,0E,00,317
0x0C,0E,13,318
0x0D,0E,00,318
0x11,3A,00,212
0x0F,3D,00,212
0x04,37,00,212
0x10,05,E3,106
0x42,36,DA,106
0x05,5A,00,53
0x23,12,43,53
0x0C,0E,1F,319
0x0D,0F,00,319
0x11,49,00,213
0x0F,3D,00,213
0x04,2C,00,213
0x0C,0E,45,320
0x0D,0D,00,320
0x0C,0E,B8,321
0x0D,0D,00,321
0x11,3B,00,214
0x0F,3D,00,214
0x04,2F,00,214
0x10,06,0A,107
0x42,36,65,107
0x0C,0E,C5,322
0x0D,0E,00,322
0x11,39,00,215
0x0F,3D,00,215
0x04,33,00,215
0x0C,0E,4B,323
0x0D,0F,00,323
0x0C,0F,71,324
0x0D,0F,00,324
0x11,39,00,216
0x0F,3D,00,216
0x04,2F,00,216
0x10,06,2B,108
0x42,36,A0,108
0x05,5A,00,54
0x23,13,56,54
0x1F,01,16,27
0x0C,0F,1C,325
0x0D,0F,00,325
0x11,39,00,217
0x0F,3D,00,217
0x04,2A,00,217
0x0C,0F,F1,326
0x0D,0F,00,326
0x0C,0F,1C,327
0x0D,0F,00,327
0x11,39,00,218
0x0F,3D,00,218
0x04,1C,00,218
0x10,06,22,109
0x42,37,15,109
0x0C,0F,45,328
0x0D,0F,00,328
0x11,39,00,219
0x0F,3D,00,219
0x04,1B,00,219
0x0C,0F,42,329
0x0D,0F,00,329
0x0C,0F,4B,330
0x0D,11,00,330
0x11,39,00,220
0x0F,3D,00,220
0x04,1B,00,220
0x10,06,20,110
0x42,36,B3,110
0x05,5A,00,55
0x23,11,30,55
0x0C,0E,F7,331
0x0D,11,00,331
0x11,39,00,221
0x0F,3D,00,221
0x04,15,00,221
0x0C,0E,FA,332
0x0D,10,00,332
0x0C,0E,DE,333
0x0D,0F,00,333
0x11,38,00,222
0x0F,3D,00,222
0x04,11,00,222
0x10,05,E2,111
0x42,36,79,111
0x0C,0E,E1,334
0x0D,0F,00,334
0x11,38,00,223
0x0F,3D,00,223
0x04,04,00,223
0x0C,0E,80,335
0x0D,0F,00,335
0x0C,0D,3E,336
0x0D,0F,00,336
0x11,35,00,224
0x0F,3D,00,224
0x04,3A,00,224
0x10,05,01,112
0x42,37,02,112
0x05,5A,00,56
0x23,10,B6,56
0x1F,01,1A,28
0x0C,0D,8F,337
0x0D,0D,00,337
0x11,36,00,225
0x0F,3D,00,225
0x04,35,00,225
0x0C,0D,6A,338
0x0D,0D,00,338
0x0C,0D,80,339
0x0D,0E,00,339
0x11,36,00,226
0x0F,3D,00,226
0x04,34,00,226
0x10,05,2E,113
0x42,36,8C,113
0x0C,0D,8F,340
0x0D,0F,00,340
0x11,36,00,227
0x0F,3D,00,227
0x04,30,00,227
0x0C,0D,6D,341
0x0D,0B,00,341
0x0C,0D,96,342
0x0D,0B,00,342
0x11,36,00,228
0x0F,3D,00,228
0x04,31,00,228
0x10,05,3C,114
0x42,36,B3,114
0x05,5A,00,57
0x23,10,1D,57
0x0C,0D,61,343
0x0D,07,00,343
0x11,36,00,229
0x0F,3C,00,229
0x04,34,00,229
0x0C,0D,67,344
0x0D,06,00,344
0x0C,0D,83,345
0x0D,06,00,345
0x11,36,00,230
0x0F,3C,00,230
0x04,36,00,230
0x10,05,42,115
0x42,36,EE,115
0x0C,0D,6D,346
0x0D,04,00,346
0x11,36,00,231
0x0F,3C,00,231
0x04,34,00,231
0x0C,0D,7A,347
0x0D,05,00,347
0x0C,0D,76,348
0x0D,04,00,348
0x11,36,00,232
0x0F,3C,00,232
0x04,32,00,232
0x10,05,29,116
0x42,36,8C,116
0x05,5A,00,58
0x23,13,36,58
0x1F,01,1E,29
0x0C,0D,86,349
0x0D,04,00,349
0x11,36,00,233
0x0F,3C,00,233
0x04,37,00,233
0x0C,0D,80,350
0x0D,05,00,350
0x0C,0D,76,351
0x0D,04,00,351
0x11,36,00,234
0x0F,3C,00,234
0x04,34,00,234
0x10,05,3B,117
0x42,36,79,117
0x0C,0D,83,352
0x0D,04,00,352
0x11,36,00,235
0x0F,3C,00,235
0x04,32,00,235
0x0C,0D,86,353
0x0D,03,00,353
0x0C,0D,67,354
0x0D,03,00,354
0x11,36,00,236
0x0F,3C,00,236
0x04,2C,00,236
0x10,05,4C,118
0x42,37,02,118
0x05,5A,00,59
0x23,10,D4,59
0x0C,0D,A8,355
0x0D,03,00,355
0x11,36,00,237
0x0F,3C,00,237
0x04,22,00,237
0x0C,0D,38,356
0x0D,00,00,356
0x0C,0C,AB,357
0x0D,00,00,357
0x11,34,00,238
0x0F,3C,00,238
0x04,2E,00,238
0x10,04,A5,119
0x42,36,65,119
0x0C,0C,73,358
0x0D,00,00,358
0x11,34,00,239
0x0F,3C,00,239
0x04,2C,00,239
0x0C,0C,9C,359
0x0D,00,00,359
0x0C,0C,54,360
0x0D,00,00,360
0x11,34,00,240
0x0F,3C,00,240
0x04,36,00,240
0x10,04,B9,120
0x42,37,02,120
0x05,5A,00,60
0x23,0F,E0,60
0x1F,01,22,30
0x0C,0C,73,361
0x0D,00,00,361
0x11,34,00,241
0x0F,3C,00,241
0x04,2F,00,241
0x0C,0C,79,362
0x0D,00,00,362
0x0C,0C,A8,363
0x0D,00,00,363
0x11,34,00,242
0x0F,3C,00,242
0x04,2E,00,242
0x10,04,BC,121
0x42,37,29,121
0x0C,0C,6D,364
0x0D,00,00,364
0x11,34,00,243
0x0F,3C,00,243
0x04,2C,00,243
0x0C,0C,8F,365
0x0D,00,00,365
0x0C,0C,80,366
0x0D,00,00,366
0x11,34,00,244
0x0F,3C,00,244
0x04,2D,00,244
0x10,04,A3,122
0x42,36,65,122
0x05,5A,00,61
0x23,0F,47,61
0x0C,0C,8C,367
0x0D,00,00,367
0x11,34,00,245
0x0F,3C,00,245
0x04,2E,00,245
0x0C,0C,79,368
0x0D,00,00,368
0x0C,0C,95,369
0x0D,00,00,369
0x11,34,00,246
0x0F,3C,00,246
0x04,29,00,246
0x10,04,A8,123
0x42,36,A0,123
0x0C,0C,7C,370
0x0D,00,00,370
0x11,34,00,247
0x0F,3C,00,247
0x04,2D,00,247
0x0C,0C,8C,371
0x0D,00,00,371
0x0C,0C,89,372
0x0D,00,00,372
0x11,34,00,248
0x0F,3C,00,248
0x04,2F,00,248
0x10,04,B3,124
0x42,37,8A,124
0x05,5A,00,62
0x23,0E,EC,62
0x1F,01,26,31
0x0C,0C,6A,373
0x0D,00,00,373
0x11,34,00,249
0x0F,3C,00,249
0x04,2C,00,249
0x0C,0C,7C,374
0x0D,00,00,374
0x0C,0C,80,375
0x0D,00,00,375
0x11,34,00,250
0x0F,3D,00,250
0x04,2C,00,250
0x10,04,B3,125
0x42,36,B3,125
0x0C,0C,70,376
0x0D,00,00,376
0x11,34,00,251
0x0F,3D,00,251
0x04,30,00,251
0x0C,0C,92,377
0x0D,00,00,377
0x0C,0C,7C,378
0x0D,00,00,378
0x11,34,00,252
0x0F,3D,00,252
0x04,2B,00,252
0x10,04,9A,126
0x42,36,B3,126
0x05,5A,00,63
0x23,10,5A,63
0x0C,0C,6D,379
0x0D,00,00,379
0x11,34,00,253
0x0F,3D,00,253
0x04,36,00,253
0x0C,0C,7C,380
0x0D,00,00,380
0x0C,0C,76,381
0x0D,00,00,381
0x11,34,00,254
0x0F,3D,00,254
0x04,32,00,254
0x10,04,9E,127
0x42,37,3C,127
0x0C,0C,7C,382
0x0D,00,00,382
0x11,34,00,255
0x0F,3D,00,255
0x04,30,00,255
0x0C,0C,80,383
0x0D,00,00,383
0x0C,0C,63,384
0x0D,00,00,384
0x11,34,00,256
0x0F,3D,00,256
0x04,39,00,256
0x10,04,AE,128
0x42,36,2B,128
0x05,5A,00,64
0x23,10,3C,64
0x1F,01,2A,32
0x0C,0C,9C,385
0x0D,00,00,385
0x11,34,00,257
0x0F,3D,00,257
0x04,33,00,257
0x0C,0C,89,386
0x0D,00,00,386
0x0C,0C,76,387
0x0D,00,00,387
0x11,34,00,258
0x0F,3D,00,258
0x04,30,00,258
0x10,04,A6,129
0x42,36,EE,129
0x0C,0C,7C,388
0x0D,00,00,388
0x11,34,00,259
0x0F,3D,00,259
0x04,38,00,259
0x0C,0C,70,389
0x0D,00,00,389
0x0C,0C,76,390
0x0D,00,00,390
0x11,34,00,260
0x0F,3D,00,260
0x04,3A,00,260
0x10,04,9A,130
0x42,36,8C,130
0x05,5A,00,65
0x23,0F,66,65
0x0C,0C,2E,391
0x0D,00,00,391
0x11,4F,00,261
0x0F,3D,00,261
0x04,2F,00,261
0x0C,0D,A5,392
0x0D,00,00,392
0x0C,0D,3E,393
0x0D,00,00,393
0x11,41,00,262
0x0F,3D,00,262
0x04,3A,00,262
0x10,05,E3,131
0x42,36,C7,131
0x0C,0D,1F,394
0x0D,00,00,394
0x11,37,00,263
0x0F,3D,00,263
0x04,45,00,263
0x0C,0D,06,395
0x0D,00,00,395
0x0C,0D,B2,396
0x0D,00,00,396
0x11,3F,00,264
0x0F,3D,00,264
0x04,67,00,264
0x10,05,C4,132
0x42,36,B3,132
0x05,5A,00,66
0x23,12,DB,66
0x1F,01,2E,33
0x0C,0F,4E,397
0x0D,00,00,397
0x11,97,00,265
0x0F,3D,00,265
0x04,80,00,265
0x0C,13,1D,398
0x0D,03,00,398
0x0C,12,D5,399
0x0D,05,00,399
0x11,92,00,266
0x0F,3D,00,266
0x04,76,00,266
0x10,09,60,133
0x42,37,29,133
0x0C,12,04,400
0x0D,05,00,400
0x11,9D,00,267
0x0F,3D,00,267
0x04,77,00,267
0x0C,13,17,401
0x0D,08,00,401
0x0C,15,A7,402
0x0D,09,00,402
0x11,88,00,268
0x0F,3D,00,268
0x04,65,00,268
0x10,0B,E8,134
0x42,36,B3,134
0x05,5A,00,67
0x23,1C,27,67
0x0C,17,5D,403
0x0D,09,00,403
0x11,7B,00,269
0x0F,3D,00,269
0x04,50,00,269
0x0C,19,51,404
0x0D,09,00,404
0x0C,1B,1F,405
0x0D,0D,00,405
0x11,6E,00,270
0x0F,3D,00,270
0x04,49,00,270
0x10,11,6E,135
0x42,37,15,135
0x0C,1C,DE,406
0x0D,0D,00,406
0x11,65,00,271
0x0F,3D,00,271
0x04,46,00,271
0x0C,1E,AA,407
0x0D,0D,00,407
0x0C,20,E2,408
0x0D,0E,00,408
0x11,74,00,272
0x0F,3D,00,272
0x04,48,00,272
0x10,15,A7,136
0x42,36,DA,136
0x05,5B,00,68
0x23,21,E0,68
0x1F,01,32,34
0x0C,23,2E,409
0x0D,11,00,409
0x11,8B,00,273
0x0F,3D,00,273
0x04,51,00,273
0x0C,25,86,410
0x0D,11,00,410
0x0C,27,D8,411
0x0D,12,00,411
0x11,AE,00,274
0x0F,3D,00,274
0x04,60,00,274
0x10,1E,17,137
0x42,36,B3,137
0x0C,2A,04,412
0x0D,12,00,412
0x11,B3,00,275
0x0F,3C,00,275
0x04,5B,00,275
0x0C,2C,04,413
0x0D,12,00,413
0x0C,2B,30,414
0x0D,14,00,414
0x11,89,00,276
0x0F,3C,00,276
0x04,00,00,276
0x10,16,5D,138
0x42,37,15,138
0x05,5B,00,69
0x23,16,32,69
0x0C,24,C7,415
0x0D,17,00,415
0x11,58,00,277
0x0F,3C,00,277
0x04,42,00,277
0x0C,1E,EE,416
0x0D,16,00,416
0x0C,1A,7A,417
0x0D,16,00,417
0x11,9F,00,278
0x0F,3C,00,278
0x04,70,00,278
0x10,0F,2D,139
0x42,37,02,139
0x0C,17,89,418
0x0D,15,00,418
0x11,B0,00,279
0x0F,3C,00,279
0x04,85,00,279
0x0C,18,86,419
0x0D,17,00,419
0x0C,19,51,420
0x0D,17,00,420
0x11,B0,00,280
0x0F,3C,00,280
0x04,7D,00,280
0x10,10,27,140
0x42,37,15,140
0x05,5B,00,70
0x23,22,F3,70
0x1F,01,36,35
0x0C,1A,5A,421
0x0D,1A,00,421
0x11,AE,00,281
0x0F,3C,00,281
0x04,74,00,281
0x0C,1A,FD,422
0x0D,19,00,422
0x0C,1C,1C,423
0x0D,1A,00,423
0x11,A9,00,282
0x0F,3C,00,282
0x04,69,00,282
0x10,14,4C,141
0x42,37,29,141
0x0C,1C,FD,424
0x0D,1A,00,424
0x11,A5,00,283
0x0F,3C,00,283
0x04,63,00,283
0x0C,1E,01,425
0x0D,1D,00,425
0x0C,1F,14,426
0x0D,1E,00,426
0x11,A5,00,284
0x0F,3B,00,284
0x04,66,00,284
0x10,14,E4,142
0x42,37,15,142
0x05,5B,00,71
0x23,25,92,71
0x0C,20,14,427
0x0D,1E,00,427
0x11,A5,00,285
0x0F,3B,00,285
0x04,64,00,285
0x0C,20,C3,428
0x0D,1E,00,428
0x0C,21,E3,429
0x0D,20,00,429
0x11,A1,00,286
0x0F,3B,00,286
0x04,54,00,286
0x10,17,F6,143
0x42,36,EE,143
0x0C,21,82,430
0x0D,20,00,430
0x11,5F,00,287
0x0F,3B,00,287
0x04,00,00,287
0x0C,20,24,431
0x0D,23,00,431
0x0C,19,9F,432
0x0D,22,00,432
0x11,4F,00,288
0x0F,3B,00,288
0x04,00,00,288
0x10,0B,B0,144
0x42,36,C7,144
0x05,5C,00,72
0x23,11,4E,72
0x1F,01,39,36
0x0C,13,A4,433
0x0D,21,00,433
0x11,40,00,289
0x0F,3A,00,289
0x04,2B,00,289
0x0C,14,B4,434
0x0D,21,00,434
0x0C,13,D9,435
0x0D,21,00,435
0x11,43,00,290
0x0F,3A,00,290
0x04,3E,00,290
0x10,09,35,145
0x42,37,15,145
0x0C,13,C9,436
0x0D,1F,00,436
0x11,43,00,291
0x0F,3A,00,291
0x04,3D,00,291
0x0C,13,E5,437
0x0D,1F,00,437
0x0C,13,72,438
0x0D,20,00,438
0x11,42,00,292
0x0F,3A,00,292
0x04,3E,00,292
0x10,08,E7,146
0x42,37,02,146
0x05,5C,00,73
0x23,1A,B9,73
0x0C,13,B6,439
0x0D,1F,00,439
0x11,42,00,293
0x0F,3A,00,293
0x04,35,00,293
0x0C,13,43,440
0x0D,1E,00,440
0x0C,13,1D,441
0x0D,1E,00,441
0x11,3F,00,294
0x0F,3A,00,294
0x04,26,00,294
0x10,08,62,147
0x42,36,DA,147
0x0C,13,20,442
0x0D,1E,00,442
0x11,40,00,295
0x0F,3A,00,295
0x04,25,00,295
0x0C,12,A0,443
0x0D,1E,00,443
0x0C,12,87,444
0x0D,1E,00,444
0x11,3F,00,296
0x0F,3A,00,296
0x04,27,00,296
0x10,08,14,148
0x42,37,02,148
0x05,5D,00,74
0x23,15,D6,74
0x1F,01,3D,37
0x0C,12,3F,445
0x0D,1E,00,445
0x11,3E,00,297
0x0F,3A,00,297
0x04,29,00,297
0x0C,11,F8,446
0x0D,1E,00,446
0x0C,11,9D,447
0x0D,1E,00,447
0x11,3D,00,298
0x0F,3A,00,298
0x04,16,00,298
0x10,07,70,149
0x42,37,29,149
0x0C,11,30,448
0x0D,1C,00,448
0x11,3C,00,299
0x0F,3A,00,299
0x04,0B,00,299
0x0C,11,0D,449
0x0D,1B,00,449
0x0C,10,A6,450
0x0D,1B,00,450
0x11,3B,00,300
0x0F,3A,00,300
0x04,0E,00,300
0x10,06,CB,150
0x42,36,DA,150
0x05,5D,00,75
0x23,0F,FF,75
0x0C,10,36,451
0x0D,1B,00,451
0x11,3A,00,301
0x0F,3A,00,301
0x04,12,00,301
0x0C,0F,CB,452
0x0D,1B,00,452
0x0C,0F,6A,453
0x0D,19,00,453
0x11,39,00,302
0x0F,3A,00,302
0x04,14,00,302
0x10,06,49,151
0x42,36,DA,151
0x0C,0F,00,454
0x0D,19,00,454
0x11,38,00,303
0x0F,3A,00,303
0x04,24,00,303
0x0C,0E,C5,455
0x0D,18,00,455
0x0C,0E,6A,456
0x0D,18,00,456
0x11,38,00,304
0x0F,3A,00,304
0x04,3A,00,304
0x10,05,B4,152
0x42,36,A0,152
0x05,5D,00,76
0x23,13,36,76
0x1F,01,41,38
0x0C,0E,16,457
0x0D,16,00,457
0x11,4A,00,305
0x0F,3A,00,305
0x04,4E,00,305
0x0C,0D,E4,458
0x0D,16,00,458
0x0C,0D,A8,459
0x0D,15,00,459
0x11,48,00,306
0x0F,3A,00,306
0x04,21,00,306
0x10,06,31,153
0x42,36,DA,153
0x0C,0D,BB,460
0x0D,17,00,460
0x11,3B,00,307
0x0F,3A,00,307
0x04,26,00,307
0x0C,0D,8C,461
0x0D,17,00,461
0x0C,0D,99,462
0x0D,16,00,462
0x11,36,00,308
0x0F,3A,00,308
0x04,2D,00,308
0x10,05,42,154
0x42,36,3E,154
0x05,5D,00,77
0x23,11,30,77
0x0C,0D,8C,463
0x0D,13,00,463
0x11,36,00,309
0x0F,3A,00,309
0x04,2C,00,309
0x0C,0D,99,464
0x0D,10,00,464
0x0C,0D,83,465
0x0D,10,00,465
0x11,36,00,310
0x0F,3A,00,310
0x04,29,00,310
0x10,05,30,155
0x42,36,52,155
0x0C,0D,99,466
0x0D,0B,00,466
0x11,36,00,311
0x0F,3A,00,311
0x04,2E,00,311
0x0C,0D,99,467
0x0D,07,00,467
0x0C,0D,8F,468
0x0D,07,00,468
0x11,36,00,312
0x0F,3A,00,312
0x04,2C,00,312
0x10,05,4F,156
0x42,36,C7,156
0x05,5D,00,78
0x23,11,11,78
0x1F,01,45,39
0x0C,0D,99,469
0x0D,04,00,469
0x11,36,00,313
0x0F,3A,00,313
0x04,2A,00,313
0x0C,0D,8C,470
0x0D,03,00,470
0x0C,0D,83,471
0x0D,03,00,471
0x11,36,00,314
0x0F,3A,00,314
0x04,28,00,314
0x10,05,18,157
0x42,36,EE,157
0x0C,0D,3B,472
0x0D,00,00,472
0x11,35,00,315
0x0F,3A,00,315
0x04,26,00,315
0x0C,0C,C1,473
0x0D,00,00,473
0x0C,0C,6D,474
0x0D,00,00,474
0x11,34,00,316
0x0F,3A,00,316
0x04,2C,00,316
0x10,04,9A,158
0x42,36,3E,158
0x05,5D,00,79
0x23,0F,FF,79
0x0C,0C,70,475
0x0D,00,00,475
0x11,34,00,317
0x0F,3A,00,317
0x04,29,00,317
0x0C,0C,79,476
0x0D,00,00,476
0x0C,0C,67,477
0x0D,00,00,477
0x11,34,00,318
0x0F,3A,00,318
0x04,2E,00,318
0x10,04,97,159
0x42,37,02,159
0x0C,0C,76,478
0x0D,00,00,478
0x0C,0C,73,479
0x0D,00,00,479
0x11,34,00,319
0x0F,3A,00,319
0x04,2F,00,319
0x0C,0C,79,480
0x0D,00,00,480
0x11,34,00,320
0x0F,3A,00,320
0x04,2C,00,320
0x10,04,A5,160
0x42,36,EE,160
0x05,5D,00,80
0x23,0F,FF,80
0x1F,01,49,40
0x0C,0C,83,481
0x0D,00,00,481
0x0C,0C,73,482
0x0D,00,00,482
0x11,34,00,321
0x0F,3A,00,321
0x04,2C,00,321
0x0C,0C,7C,483
0x0D,00,00,483
0x11,34,00,322
0x0F,3A,00,322
0x04,2D,00,322
0x10,04,A3,161
0x42,36,A0,161
0x0C,0C,7C,484
0x0D,00,00,484
0x0C,0C,89,485
0x0D,00,00,485
0x11,34,00,323
0x0F,3A,00,323
0x04,2C,00,323
0x0C,0C,7C,486
0x0D,00,00,486
0x11,34,00,324
0x0F,3A,00,324
0x04,2F,00,324
0x10,04,B7,162
0x42,37,50,162
0x05,5D,00,81
0x23,10,B6,81
0x0C,0C,73,487
0x0D,00,00,487
0x0C,0C,73,488
0x0D,00,00,488
0x11,34,00,325
0x0F,3A,00,325
0x04,30,00,325
0x0C,0C,79,489
0x0D,00,00,489
0x11,34,00,326
0x0F,3A,00,326
0x04,2F,00,326
0x10,04,B3,163
0x42,36,B3,163
